type,name,iso_country,municipality,iata_code
medium_airport,Dangriga Airport,BZ,Dangriga,DGA
small_airport,Independence Airport,BZ,Independence,INB
small_airport,Melinda Airport,BZ,Melinda,MDB
small_airport,H.E Alfredo Martinez (Tower Hill) Airstrip,BZ,Orange Walk,ORZ
small_airport,Punta Gorda Airport,BZ,Punta Gorda,PND
medium_airport,Sartaneja Airport,BZ,Sartaneja,SJX
medium_airport,John Greif II Airport,BZ,San Pedro,SPR
small_airport,Matthew Spain Airport,BZ,Spanish Lookout,SQS
small_airport,Santa Cruz Airport,BZ,Santa Cruz,STU
small_airport,Silver Creek Airport,BZ,Silver Creek,SVK
medium_airport,Sir Barry Bowen Municipal Airport,BZ,Belize City,TZA
medium_airport,Bazaruto Island Airport,MZ,Bazaruto Island,BZB
small_airport,Bemolanga Airport,MG,Bemolanga,BZM
small_airport,Primrose Airport,CA,Primrose,PFM
small_airport,Saglek Airport,CA,Saglek,YSV
small_airport,Stuart Island Airstrip,CA,Big Bay,YRR
small_airport,Mary River Aerodrome,CA,Mary River,YMV
small_airport,Paradise Skypark Airport,US,Paradise,PYS
small_airport,Trail Regional Airport,CA,Trail,YZZ
small_airport,Merritt Airport,CA,Merritt,YMB
small_airport,Chilko Lake (Tsylos Park Lodge) Airport,CA,Chilko Lake,CJH
small_airport,Courtenay Airpark,CA,Courtenay,YCA
small_airport,Creston Valley Regional Airport - Art Sutcliffe Field,CA,Creston,CFQ
medium_airport,Anahim Lake Airport,CA,Anahim Lake,YAA
small_airport,Douglas Lake Airport,CA,Douglas Lake,DGF
small_airport,Fort MacKay/Albian Aerodrome,CA,Albian Village,JHL
small_airport,Duncan Airport,CA,Duncan,DUQ
small_airport,Sechelt-Gibsons Airport,CA,Sechelt,YHS
medium_airport,Qualicum Beach Airport,CA,Qualicum Beach,XQU
small_airport,Port McNeill Airport,CA,Port McNeill,YMP
medium_airport,Cache Creek-Ashcroft Regional Airport,CA,Cache Creek,YZA
medium_airport,Bella Bella (Campbell Island) Airport,CA,Bella Bella,ZEL
small_airport,Cherrabun Airport,AU,,CBC
small_airport,Alberni Valley Regional Airport,CA,Port Alberni,YPB
small_airport,Bob Quinn Lake Airport,CA,Bob Quinn Lake,YBO
small_airport,Tungsten (Cantung) Airport,CA,Tungsten,TNS
small_airport,Tumbler Ridge Airport,CA,Tumbler Ridge,TUX
small_airport,Williams Harbour Airport,CA,Williams Harbour,YWM
small_airport,Postville Airport,CA,Postville,YSO
small_airport,Black Tickle Airport,CA,Black Tickle,YBI
small_airport,Charlottetown Airport,CA,Charlottetown,YHG
small_airport,St. Lewis (Fox Harbour) Airport,CA,St. Lewis,YFX
small_airport,Port Hope Simpson Airport,CA,Port Hope Simpson,YHA
small_airport,Rigolet Airport,CA,Rigolet,YRG
small_airport,Kasongo-Lunda Airport,CD,Kasongo-Lunda,KGN
small_airport,Diavik Airport,CA,Diavik,DVK
small_airport,Doris Lake,CA,Hope Bay,JOJ
small_airport,Fairview Airport,CA,Fairview,ZFW
small_airport,Jasper-Hinton Airport,CA,Hinton,YJP
small_airport,Whatì Airport,CA,Whatì,YLE
small_airport,Drayton Valley Industrial Airport,CA,Drayton Valley,YDC
small_airport,Fort McMurray / Mildred Lake Airport,CA,Fort McMurray,NML
small_airport,Conklin (Leismer) Airport,CA,Conklin,CFM
small_airport,Kavadja Airport,CF,Kavadja,KWD
small_airport,Taltheilei Narrows Airport,CA,Taltheilei Narrows,GSL
small_airport,Macmillan Pass Airport,CA,Macmillan Pass,XMP
small_airport,Great Bear Lake Airport,CA,Great Bear Lake,DAS
small_airport,Fort Mackay / Firebag,CA,Suncor Energy Site,YFI
small_airport,Donnelly Airport,CA,Donnelly,YOE
small_airport,Cheadle Airport,CA,Cheadle,TIL
small_airport,Okoyo Airport,CG,Okoyo,OKG
small_airport,Casiguran Airport,PH,Casiguran,CGG
small_airport,Gahcho Kue,CA,Kennedy Lake,GHK
small_airport,Circle Hot Springs Airport,US,Circle Hot Springs,CHP
small_airport,Laurie River Airport,CA,Laurie River,LRQ
small_airport,Hatchet Lake Airport,CA,Hatchet Lake,YDJ
small_airport,Kasba Lake Airport,CA,Kasba Lake,YDU
small_airport,Cluff Lake Airport,CA,Cluff Lake,XCL
small_airport,Knee Lake Airport,CA,Knee Lake,YKE
small_airport,Summer Beaver Airport,CA,Summer Beaver,SUR
small_airport,Crooked Creek Airport,US,Crooked Creek,CKD
small_airport,Tisdale Airport,CA,Tisdale,YTT
small_airport,Wapekeka Airport,CA,Angling Lake,YAX
small_airport,Wunnumin Lake Airport,CA,Wunnumin Lake,WNN
small_airport,Opapimiskan Lake Airport,CA,Opapimiskan Lake,YBS
small_airport,North Spirit Lake Airport,CA,North Spirit Lake,YNO
small_airport,Crane Island Airstrip,US,Crane Island,CKR
small_airport,Cordova Municipal Airport,US,Cordova,CKU
small_airport,North of Sixty Airport,CA,Obre Lake,YDW
small_airport,Chicken Airport,US,Chicken,CKX
small_airport,New Cametá Airport,BR,Cametá,CMT
small_airport,Caia Airport,MZ,Caia,CMZ
small_airport,Zigong Fengming Airport,CN,Zigong (Gongjing),ZKL
medium_airport,Bazhong Enyang Airport,CN,Bazhong,BZX
small_airport,Shangluo Airport,CN,Shangluo (Danfeng),DFA
medium_airport,Shaoguan Danxia Airport,CN,Shaoguan,HSC
medium_airport,Jinggangshan Airport,CN,Ji'an,JGS
medium_airport,Jiaxing Nanhu Airport,CN,"Xiuzhou, Hangzhou",JNH
small_airport,Morin Dawa Banner Airport,CN,Hulunbuir,DWS
small_airport,Shijiazhuang Luancheng Airport,CN,Shijiazhuang,LCT
medium_airport,Wuhan Hannan Municipal Airport,CN,Wuhan (Hannan),WHN
small_airport,Harbin Pingfang Airport,CN,Harbin,PFA
small_airport,Penglai Shahekou Airport,CN,Yantai,PNJ
small_airport,Binzhou Dagao General Aviation Airport,CN,Binzhou,CBZ
medium_airport,Rikaze Dingri Airport,CN,Xigazê (Dingri),DDR
medium_airport,Tashikuergan Hongqilafu Airport,CN,Tashikuergan,HQL
small_airport,Dongyang Hengdian General Airport,CN,Jinhua (Dongyang),HEW
medium_airport,Jiande Qiandaohu General Airport,CN,Hangzhou,JDE
small_airport,Zhaodong Beidahuang General Airport,CN,Suihua,HLJ
small_airport,Taiyuan Yaocheng Airport,CN,Taiyuan,TYC
small_airport,Wuerhe Airport,CN,Orku,WRH
small_airport,Ganzhou Ruijin Airport,CN,Ganzhou,JRJ
medium_airport,Ali Pulan Airport,CN,Burang Town,APJ
small_airport,Zhaosu Tianma Airport,CN,Zhaosu,ZFL
small_airport,Yinchuan Yueyahu Airport,CN,Yinchuan,YEH
small_airport,Longchuan Guangsong Airport,CN,Dehong (Longchuan),LCS
small_airport,Lanping Fenghua General Airport,CN,Lanping Bai,LFH
small_airport,Bozhou Airport (under construction),CN,Bozhou,BZJ
small_airport,Bailing Airport,CN,Bailingmiao,BKV
small_airport,Hejing Bayinbuluke Airport,CN,Hejing,HJB
small_airport,Otog Front Banner Oljoq Airport,CN,Otog Front Banner,OTQ
small_airport,Qitai Jiangbulake Airport,CN,Qitai,JBK
medium_airport,Zhaotong Zhaoyang Airport （Not fully opened),CN,Zhaotong,ZAT
small_airport,Lishui Airport,CN,Lishui (Liandu),LIJ
small_airport,Nanchang Yaohu Airport,CN,Nanchang,YHJ
small_airport,Otog Banner Wulan Airport,CN,Wulan,OTO
small_airport,Beijing Nanyuan Airport,CN,Beijing,NAY
medium_airport,Bengbu Tenghu Airport,CN,Bengbu,BFY
small_airport,Bearskin Lake Airport,CA,Bearskin Lake,XBE
small_airport,Natuashish Airport,CA,Natuashish,YNP
small_airport,Parry Sound Area Municipal Airport,CA,Parry Sound,YPD
small_airport,Brockville - Thousand Islands Regional Tackaberry Airport,CA,Brockville,XBR
small_airport,Kingfisher Lake Airport,CA,Kingfisher Lake,KIF
small_airport,Virgilio Barco Vargas (La Chorrera) Airport,CO,La Chorrera,LCR
small_airport,Bar River Airport,CA,Echo Bay,YEB
small_airport,Cape Orford Airport,PG,,CPI
small_airport,Keewaywin Airport,CA,Keewaywin,KEW
small_airport,Cóbano Airport,CR,Cóbano,ACO
small_airport,Kirby Lake Airport,CA,Kirby Lake,KFM
small_airport,Sable Island Airport.,CA,Sable Island,YSA
small_airport,Lebel-sur-Quevillon Airport,CA,Lebel-sur-Quévillon,YLS
small_airport,Snap Lake Airport,CA,Snap Lake Mine,YNX
small_airport,La Sarre Airport,CA,La Sarre,SSQ
small_airport,Chisasibi Airport,CA,Chisasibi,YKU
small_airport,Tête-à-la-Baleine Airport,CA,Tête-à-la-Baleine,ZTB
small_airport,Kégashka Airport,CA,Côte-Nord-du-Golfe-du-Saint-Laurent,ZKG
small_airport,Carutapera Airport,BR,Carutapera,CTP
small_airport,Donaldson Airport,CA,Kattiniq,YAU
small_airport,La Romaine Airport,CA,Le Golfe-du-Saint-Laurent,ZGS
small_airport,Fontanges Airport,CA,Fontanges,YFG
small_airport,La Tabatière Airport,CA,La Tabatière,ZLT
small_airport,Culion Airport,PH,Culion,CUJ
small_airport,Cape Vogel Airport,PG,,CVL
small_airport,Chitina Airport,US,Chitina,CXC
small_airport,Arctic Bay Airport,CA,Arctic Bay,YAB
small_airport,Cat Lake Airport,CA,Cat Lake,YAC
small_airport,La Grande-3 Airport,CA,La Grande-3,YAR
medium_airport,Fort Frances Municipal Airport,CA,Fort Frances,YAG
medium_airport,La Grande-4 Airport,CA,La Grande-4,YAH
small_airport,Alert Bay Airport,CA,Alert Bay,YAL
medium_airport,Sault Ste Marie Airport,CA,Sault Ste Marie,YAM
medium_airport,Kasabonika Airport,CA,Kasabonika,XKS
small_airport,Kangirsuk Airport,CA,Kangirsuk,YKG
small_airport,Attawapiskat Airport,CA,Attawapiskat,YAT
medium_airport,St. Anthony Airport,CA,St. Anthony,YAY
medium_airport,Tofino / Long Beach Airport,CA,Tofino,YAZ
small_airport,Banff Airport,CA,Banff,YBA
small_airport,Kugaaruk Airport,CA,Kugaaruk,YBB
medium_airport,Baie-Comeau Airport,CA,Baie-Comeau,YBC
medium_airport,Bella Coola Airport,CA,Bella Coola,QBC
small_airport,Uranium City Airport,CA,Uranium City,YBE
medium_airport,Bonnyville Airport,CA,Bonnyville,YBY
medium_airport,Saguenay-Bagotville Airport,CA,Saguenay,YBG
medium_airport,Baker Lake Airport,CA,Baker Lake,YBK
medium_airport,Campbell River Airport,CA,Campbell River,YBL
small_airport,Tadoule Lake Airport,CA,Tadoule Lake,XTL
medium_airport,Brandon Municipal Airport,CA,Brandon,YBR
small_airport,Brochet Airport,CA,Brochet,YBT
small_airport,Berens River Airport,CA,Berens River,YBV
medium_airport,Lourdes-de-Blanc-Sablon Airport,CA,Blanc-Sablon,YBX
small_airport,Cartwright Airport,CA,Cartwright,YRF
medium_airport,Cambridge Bay Airport,CA,Cambridge Bay,YCB
medium_airport,Cornwall Regional Airport,CA,Cornwall,YCC
medium_airport,Nanaimo Airport,CA,Nanaimo,YCD
medium_airport,Centralia / James T. Field Memorial Aerodrome,CA,Huron Park,YCE
medium_airport,Castlegar/West Kootenay Regional Airport,CA,Castlegar,YCG
medium_airport,Miramichi Airport,CA,Miramichi,YCH
small_airport,Chatham Kent Airport,CA,Chatham-Kent,XCM
medium_airport,Charlo Airport,CA,Charlo,YCL
medium_airport,Cochrane Airport,CA,Cochrane,YCN
small_airport,Kugluktuk Airport,CA,Kugluktuk,YCO
medium_airport,Chetwynd Airport,CA,Chetwynd,YCQ
small_airport,Cross Lake (Charlie Sinclair Memorial) Airport,CA,Cross Lake,YCR
small_airport,Chesterfield Inlet Airport,CA,Chesterfield Inlet,YCS
small_airport,Coronation Airport,CA,Coronation,YCT
small_airport,Chilliwack Airport,CA,Chilliwack,YCW
small_airport,Clyde River Airport,CA,Clyde River,YCY
small_airport,Fairmont Hot Springs Airport,CA,Fairmont Hot Springs,YCZ
medium_airport,Dawson City Airport,CA,Dawson City,YDA
medium_airport,Burwash Airport,CA,Burwash Landing,YDB
medium_airport,Deer Lake Airport,CA,Deer Lake,YDF
small_airport,Dease Lake Airport,CA,Dease Lake,YDL
medium_airport,Ross River Airport,CA,Ross River,XRR
medium_airport,Dauphin Barker Airport,CA,Dauphin,YDN
medium_airport,Dolbeau-Saint-Felicien Airport,CA,Dolbeau-Saint-Felicien,YDO
small_airport,Nain Airport,CA,Nain,YDP
medium_airport,Dawson Creek Airport,CA,Dawson Creek,YDQ
large_airport,Edmonton International Airport,CA,Edmonton,YEG
small_airport,Arviat Airport,CA,Arviat,YEK
medium_airport,Elliot Lake Municipal Airport,CA,Elliot Lake,YEL
medium_airport,Manitoulin East Municipal Airport,CA,Sheguiandah,YEM
medium_airport,Estevan Airport,CA,Estevan,YEN
small_airport,Fort Severn Airport,CA,Fort Severn,YER
medium_airport,Edson Airport,CA,Edson,YET
small_airport,Eureka Airport,CA,Eureka,YEU
medium_airport,Inuvik Mike Zubko Airport,CA,Inuvik,YEV
medium_airport,Amos/Magny Airport,CA,Amos,YEY
small_airport,Fort Albany Airport,CA,Fort Albany,YFA
medium_airport,Iqaluit Airport,CA,Iqaluit,YFB
medium_airport,Fredericton International Airport,CA,Fredericton,YFC
medium_airport,Forestville Airport,CA,Forestville,YFE
small_airport,Fort Hope Airport,CA,Fort Hope,YFH
medium_airport,Mont-Tremblant International Airport,CA,La Macaza,YTM
small_airport,Flin Flon Airport,CA,Flin Flon,YFO
medium_airport,Fort Resolution Airport,CA,Fort Resolution,YFR
medium_airport,Fort Simpson Airport,CA,Fort Simpson,YFS
small_airport,Makkovik Airport,CA,Makkovik,YMN
small_airport,Texada Gillies Bay Airport,CA,Texada,YGB
small_airport,Fort Good Hope Airport,CA,Fort Good Hope,YGH
medium_airport,Kingston Norman Rogers Airport,CA,Kingston,YGK
medium_airport,La Grande Rivière Airport,CA,La Grande Rivière,YGL
medium_airport,Gimli Industrial Park Airport,CA,Gimli,YGM
small_airport,Gods Lake Narrows Airport,CA,Gods Lake Narrows,YGO
medium_airport,Michel-Pouliot Gaspé Airport,CA,Gaspé,YGP
medium_airport,Geraldton Greenstone Regional Airport,CA,Geraldton,YGQ
medium_airport,Îles-de-la-Madeleine Airport,CA,Les Îles-de-la-Madeleine,YGR
small_airport,Igloolik Airport,CA,Igloolik,YGT
medium_airport,Havre-Saint-Pierre Airport,CA,Havre-Saint-Pierre,YGV
medium_airport,Kuujjuarapik Airport,CA,Kuujjuarapik,YGW
small_airport,Gillam Airport,CA,Gillam,YGX
small_airport,Grise Fiord Airport,CA,Grise Fiord,YGZ
small_airport,Quaqtaq Airport,CA,Quaqtaq,YQC
small_airport,Hudson Bay Airport,CA,Hudson Bay,YHB
medium_airport,Dryden Regional Airport,CA,Dryden,YHD
small_airport,Hope Airport / FVRD Regional Airpark,CA,Hope,YHE
medium_airport,Hearst René Fontaine Municipal Airport,CA,Hearst,YHF
small_airport,Nemiscau Airport,CA,Nemiscau,YNS
small_airport,Ulukhaktok Holman Airport,CA,Ulukhaktok,YHI
small_airport,Gjoa Haven Airport,CA,Gjoa Haven,YHK
medium_airport,John C. Munro Hamilton International Airport,CA,Hamilton,YHM
medium_airport,Hornepayne Municipal Airport,CA,Hornepayne,YHN
small_airport,Hopedale Airport,CA,Hopedale,YHO
small_airport,Poplar Hill Airport,CA,Poplar Hill,YHP
small_airport,Chevery Airport,CA,Chevery,YHR
medium_airport,Haines Junction Airport,CA,Haines Junction,YHT
medium_airport,Montréal / Saint-Hubert Metropolitan Airport,CA,Montréal,YHU
medium_airport,Hay River / Merlyn Carter Airport,CA,Hay River,YHY
large_airport,Halifax / Stanfield International Airport,CA,Halifax,YHZ
medium_airport,Atikokan Municipal Airport,CA,Atikokan,YIB
medium_airport,Digby / Annapolis Regional Airport,CA,Digby,YDG
medium_airport,St Augustin Airport,CA,St-Augustin,YIF
small_airport,Ivujivik Airport,CA,Ivujivik,YIK
small_airport,Pond Inlet Airport,CA,Pond Inlet,YIO
medium_airport,Island Lake Airport,CA,Island Lake,YIV
small_airport,Jasper Airport,CA,Jasper,YJA
medium_airport,Fort Liard Airport,CA,Fort Liard,YJF
medium_airport,St Jean Airport,CA,St Jean,YJN
medium_airport,Stephenville Dymond International Airport,CA,Stephenville,YJT
medium_airport,Kamloops John Moose Fulton Field Regional Airport,CA,Kamloops,YKA
small_airport,Collins Bay Airport,CA,Collins Bay,YKC
small_airport,Aklavik/Freddie Carmichael Airport,CA,Aklavik,LAK
medium_airport,Region of Waterloo International Airport,CA,Breslau,YKF
small_airport,Kangiqsujuaq (Wakeham Bay) Airport,CA,Kangiqsujuaq,YWB
medium_airport,Key Lake Airport,CA,Key Lake,YKJ
medium_airport,Schefferville Airport,CA,Schefferville,YKL
medium_airport,Kincardine Municipal Airport,CA,Kincardine,YKD
small_airport,Akulivik Airport,CA,Akulivik,AKV
small_airport,Ogoki Post Airport,CA,Ogoki Post,YOG
small_airport,Waskaganish Airport,CA,Waskaganish,YKQ
medium_airport,Kirkland Lake Airport,CA,Kirkland Lake,YKX
medium_airport,Kindersley Airport,CA,Kindersley,YKY
small_airport,Aupaluk Airport,CA,Aupaluk,YPJ
small_airport,Lac La Biche Airport,CA,Lac La Biche,YLB
small_airport,Kimmirut Airport,CA,Kimmirut,YLC
medium_airport,Chapleau Airport,CA,Chapleau,YLD
small_airport,Lansdowne House Airport,CA,Lansdowne House,YLH
medium_airport,Meadow Lake Airport,CA,Meadow Lake,YLJ
small_airport,Lutselk'e Airport,CA,Lutselk'e,YSG
medium_airport,Lloydminster Airport,CA,Lloydminster,YLL
small_airport,La Tuque Airport,CA,La Tuque,YLQ
medium_airport,Leaf Rapids Airport,CA,Leaf Rapids,YLR
medium_airport,Barrie-Lake Simcoe Regional Airport,CA,Barrie,YLK
medium_airport,Alert Airport,CA,Alert,YLT
small_airport,Kangiqsualujjuaq (Georges River) Airport,CA,Kangiqsualujjuaq,XGR
large_airport,Kelowna International Airport,CA,Kelowna,YLW
medium_airport,Mayo Airport,CA,Mayo,YMA
medium_airport,Matane Airport,CA,Matane,YME
medium_airport,Manitouwadge Airport,CA,Manitouwadge,YMG
small_airport,Mary's Harbour Airport,CA,Mary's Harbour,YMH
medium_airport,Moose Jaw Air Vice Marshal C. M. McEwen Airport,CA,Moose Jaw,YMJ
medium_airport,Charlevoix Airport,CA,Charlevoix,YML
medium_airport,Fort McMurray International Airport,CA,Fort McMurray,YMM
medium_airport,Moosonee Airport,CA,Moosonee,YMO
medium_airport,Chapais Airport,CA,Chibougamau,YMT
small_airport,Umiujaq Airport,CA,Umiujaq,YUD
small_airport,Maniwaki Airport,CA,Messines,YMW
medium_airport,Montreal Mirabel International Airport,CA,Montréal,YMX
medium_airport,Natashquan Airport,CA,Natashquan,YNA
small_airport,Wemindji Airport,CA,Wemindji,YNC
medium_airport,Ottawa / Gatineau Airport,CA,Gatineau,YND
small_airport,Norway House Airport,CA,Norway House,YNE
small_airport,Hudson's Hope Airport,CA,Hudson's Hope,YNH
medium_airport,Langley Airport,CA,Langley,YLY
medium_airport,Points North Landing Airport,CA,Points North Landing,YNL
medium_airport,Matagami Airport,CA,Matagami,YNM
small_airport,Fort Mackay / Horizon Airport,CA,Fort Mackay,HZP
medium_airport,Ekati Airport,CA,Ekati,YOA
small_airport,Old Crow Airport,CA,Old Crow,YOC
medium_airport,CFB Cold Lake,CA,Cold Lake,YOD
small_airport,Oxford House Airport,CA,Oxford House,YOH
medium_airport,High Level Airport,CA,High Level,YOJ
medium_airport,Oshawa Executive Airport,CA,Oshawa,YOO
medium_airport,Rainbow Lake Airport,CA,Rainbow Lake,YOP
medium_airport,Owen Sound / Billy Bishop Regional Airport,CA,Owen Sound,YOS
large_airport,Ottawa Macdonald-Cartier International Airport,CA,Ottawa,YOW
medium_airport,Prince Albert Glass Field,CA,Prince Albert,YPA
small_airport,Paulatuk (Nora Aliqatchialuk Ruben) Airport,CA,Paulatuk,YPC
medium_airport,Port Hawkesbury Airport,CA,Port Hawkesbury,YPS
medium_airport,Peace River Airport,CA,Peace River,YPE
medium_airport,Portage-la-Prairie / Southport Airport,CA,Portage la Prairie,YPG
small_airport,Inukjuak Airport,CA,Inukjuak,YPH
medium_airport,Pickle Lake Airport,CA,Pickle Lake,YPL
small_airport,Pikangikum Airport,CA,Pikangikum,YPM
medium_airport,Port-Menier Airport,CA,Port-Menier,YPN
small_airport,Peawanuck Airport,CA,Peawanuck,YPO
medium_airport,Peterborough Regional Airport,CA,Peterborough,YPQ
medium_airport,Prince Rupert Airport,CA,Prince Rupert,YPR
medium_airport,Powell River Airport,CA,Powell River,YPW
medium_airport,Puvirnituq Airport,CA,Puvirnituq,YPX
medium_airport,Fort Chipewyan Airport,CA,Fort Chipewyan,YPY
medium_airport,Burns Lake Airport,CA,Burns Lake,YPZ
medium_airport,Muskoka Airport,CA,Gravenhurst,YQA
large_airport,Quebec Jean Lesage International Airport,CA,Quebec,YQB
medium_airport,The Pas Airport,CA,The Pas,YQD
medium_airport,Red Deer Regional Airport,CA,Springbrook,YQF
medium_airport,Windsor International Airport,CA,Windsor,YQG
medium_airport,Watson Lake Airport,CA,Watson Lake,YQH
medium_airport,Yarmouth Airport,CA,Yarmouth,YQI
medium_airport,Kenora Airport,CA,Kenora,YQK
medium_airport,Lethbridge County Airport,CA,Lethbridge,YQL
medium_airport,Greater Moncton Roméo LeBlanc International Airport,CA,Moncton,YQM
medium_airport,Nakina Airport,CA,Nakina,YQN
medium_airport,Comox Valley International Airport / CFB Comox,CA,Comox,YQQ
medium_airport,Regina International Airport,CA,Regina,YQR
medium_airport,St Thomas Municipal Airport,CA,St Thomas,YQS
medium_airport,Thunder Bay International Airport,CA,Thunder Bay,YQT
medium_airport,Grande Prairie Airport,CA,Grande Prairie,YQU
medium_airport,Yorkton Municipal Airport,CA,Yorkton,YQV
medium_airport,North Battleford Airport,CA,North Battleford,YQW
medium_airport,Gander International Airport,CA,Gander,YQX
medium_airport,Sydney / J.A. Douglas McCurdy Airport,CA,Sydney,YQY
medium_airport,Quesnel Airport,CA,Quesnel,YQZ
small_airport,Rae Lakes Airport,CA,Gamètì,YRA
medium_airport,Resolute Bay Airport,CA,Resolute Bay,YRB
medium_airport,Rivière-du-Loup Airport,CA,Rivière-du-Loup,YRI
medium_airport,Roberval Airport,CA,Roberval,YRJ
medium_airport,Red Lake Airport,CA,Red Lake,YRL
small_airport,Rocky Mountain House Airport,CA,Rocky Mountain House,YRM
medium_airport,Ottawa / Rockcliffe Airport,CA,Ottawa,YRO
medium_airport,Trois-Rivières Airport,CA,Trois-Rivières,YRQ
small_airport,Red Sucker Lake Airport,CA,Red Sucker Lake,YRS
medium_airport,Rankin Inlet Airport,CA,Rankin Inlet,YRT
medium_airport,Revelstoke Airport,CA,Revelstoke,YRV
medium_airport,Sudbury Airport,CA,Sudbury,YSB
medium_airport,Sherbrooke Airport,CA,Sherbrooke,YSC
small_airport,Squamish Airport,CA,Squamish,YSE
medium_airport,Stony Rapids Airport,CA,Stony Rapids,YSF
